ZIP,PO_NAME,STATE,ZIP_TYPE,ZCTA_crosswalk
54139,Lena,WI,ZIP Code Area,54139
54113,Combined Locks,WI,ZIP Code Area,54113
54115,De Pere,WI,ZIP Code Area,54115
54915,Appleton,WI,ZIP Code Area,54915
54919,Appleton,WI,Post Office or large volume customer,54913
54229,New Franken,WI,ZIP Code Area,54229
54344,Green Bay,WI,Post Office or large volume customer,54115
54313,Green Bay,WI,ZIP Code Area,54313
54307,Green Bay,WI,Post Office or large volume customer,54307
54305,Green Bay,WI,Post Office or large volume customer,54313
54311,Green Bay,WI,ZIP Code Area,54311
54302,Green Bay,WI,ZIP Code Area,54302
54308,Green Bay,WI,Post Office or large volume customer,54302
54247,Whitelaw,WI,ZIP Code Area,54247
54232,Saint Nazianz,WI,Post Office or large volume customer,54232
54235,Sturgeon Bay,WI,ZIP Code Area,54235
54234,Sister Bay,WI,ZIP Code Area,54234
54246,Washington Island,WI,ZIP Code Area,54246
54304,Green Bay,WI,ZIP Code Area,54304
54324,Green Bay,WI,Post Office or large volume customer,54304
54230,Reedsville,WI,ZIP Code Area,54230
54303,Green Bay,WI,ZIP Code Area,54303
54306,Green Bay,WI,Post Office or large volume customer,54303
53014,Chilton,WI,ZIP Code Area,53014
53063,Newton,WI,ZIP Code Area,53063
53088,Stockbridge,WI,Post Office or large volume customer,53088
53021,Fredonia,WI,ZIP Code Area,53021
53020,Elkhart Lake,WI,ZIP Code Area,53020
53022,Germantown,WI,ZIP Code Area,53022
53007,Butler,WI,ZIP Code Area,53007
53008,Brookfield,WI,Post Office or large volume customer,53045
53005,Brookfield,WI,ZIP Code Area,53005
53001,Adell,WI,ZIP Code Area,53001
53004,Belgium,WI,ZIP Code Area,53004
53002,Allenton,WI,ZIP Code Area,53002
53010,Campbellsport,WI,ZIP Code Area,53010
53011,Cascade,WI,ZIP Code Area,53011
53017,Colgate,WI,ZIP Code Area,53017
53290,Milwaukee,WI,Post Office or large volume customer,53203
53293,Milwaukee,WI,Post Office or large volume customer,53203
53406,Racine,WI,ZIP Code Area,53406
53192,Wilmot,WI,Post Office or large volume customer,53192
53407,Racine,WI,Post Office or large volume customer,53403
53408,Racine,WI,Post Office or large volume customer,53406
53259,Milwaukee,WI,Post Office or large volume customer,53203
53194,Woodworth,WI,Post Office or large volume customer,53104
53203,Milwaukee,WI,ZIP Code Area,53203
53219,Milwaukee,WI,ZIP Code Area,53219
53234,Milwaukee,WI,Post Office or large volume customer,53215
53274,Milwaukee,WI,Post Office or large volume customer,53204
53278,Milwaukee,WI,Post Office or large volume customer,53202
53210,Milwaukee,WI,ZIP Code Area,53210
53215,Milwaukee,WI,ZIP Code Area,53215
53237,Milwaukee,WI,Post Office or large volume customer,53207
53402,Racine,WI,ZIP Code Area,53402
53186,Waukesha,WI,ZIP Code Area,53186
53206,Milwaukee,WI,ZIP Code Area,53206
53263,Milwaukee,WI,Post Office or large volume customer,53222
53267,Milwaukee,WI,Post Office or large volume customer,53202
53295,Milwaukee,WI,Post Office or large volume customer,53295
53204,Milwaukee,WI,ZIP Code Area,53204
53225,Milwaukee,WI,ZIP Code Area,53225
53188,Waukesha,WI,ZIP Code Area,53188
53235,Saint Francis,WI,ZIP Code Area,53235
53404,Racine,WI,ZIP Code Area,53404
53201,Milwaukee,WI,Post Office or large volume customer,53204
53205,Milwaukee,WI,ZIP Code Area,53205
53216,Milwaukee,WI,ZIP Code Area,53216
53227,Milwaukee,WI,ZIP Code Area,53227
53288,Milwaukee,WI,Post Office or large volume customer,53202
53405,Racine,WI,ZIP Code Area,53405
53211,Milwaukee,WI,ZIP Code Area,53211
53218,Milwaukee,WI,ZIP Code Area,53218
53224,Milwaukee,WI,ZIP Code Area,53224
53401,Racine,WI,Post Office or large volume customer,53403
53228,Milwaukee,WI,ZIP Code Area,53228
53177,Sturtevant,WI,ZIP Code Area,53177
53222,Milwaukee,WI,ZIP Code Area,53222
53217,Milwaukee,WI,ZIP Code Area,53217
53223,Milwaukee,WI,ZIP Code Area,53223
53212,Milwaukee,WI,ZIP Code Area,53212
53213,Milwaukee,WI,ZIP Code Area,53213
53214,Milwaukee,WI,ZIP Code Area,53214
53209,Milwaukee,WI,ZIP Code Area,53209
53220,Milwaukee,WI,ZIP Code Area,53220
53233,Milwaukee,WI,ZIP Code Area,53233
53403,Racine,WI,ZIP Code Area,53403
53202,Milwaukee,WI,ZIP Code Area,53202
53187,Waukesha,WI,Post Office or large volume customer,53186
53208,Milwaukee,WI,ZIP Code Area,53208
53221,Milwaukee,WI,ZIP Code Area,53221
53268,Milwaukee,WI,Post Office or large volume customer,53203
53226,Milwaukee,WI,ZIP Code Area,53226
53189,Waukesha,WI,ZIP Code Area,53189
53185,Waterford,WI,ZIP Code Area,53185
53207,Milwaukee,WI,ZIP Code Area,53207
53128,Genoa City,WI,ZIP Code Area,53128
53167,Rochester,WI,Post Office or large volume customer,53167
53023,Glenbeulah,WI,ZIP Code Area,53023
53064,North Lake,WI,Post Office or large volume customer,53029
53074,Port Washington,WI,ZIP Code Area,53074
53079,Saint Cloud,WI,ZIP Code Area,53079
53122,Elm Grove,WI,ZIP Code Area,53122
53129,Greendale,WI,ZIP Code Area,53129
53140,Kenosha,WI,ZIP Code Area,53140
53061,New Holstein,WI,ZIP Code Area,53061
53080,Saukville,WI,ZIP Code Area,53080
53097,Mequon,WI,ZIP Code Area,53097
53103,Big Bend,WI,ZIP Code Area,53103
53154,Oak Creek,WI,ZIP Code Area,53154
53031,Hingham,WI,Post Office or large volume customer,53031
53051,Menomonee Falls,WI,ZIP Code Area,53051
53070,Oostburg,WI,ZIP Code Area,53070
53105,Burlington,WI,ZIP Code Area,53105
53104,Bristol,WI,ZIP Code Area,53104
53157,Pell Lake,WI,Post Office or large volume customer,53128
53151,New Berlin,WI,ZIP Code Area,53151
53012,Cedarburg,WI,ZIP Code Area,53012
53146,New Berlin,WI,ZIP Code Area,53146
53158,Pleasant Prairie,WI,ZIP Code Area,53158
53182,Union Grove,WI,ZIP Code Area,53182
53152,New Munster,WI,Post Office or large volume customer,53105
53056,Merton,WI,Post Office or large volume customer,53029
53101,Bassett,WI,Post Office or large volume customer,53128
53148,Lyons,WI,Post Office or large volume customer,53105
53149,Mukwonago,WI,ZIP Code Area,53149
53159,Powers Lake,WI,Post Office or large volume customer,53128
53046,Lannon,WI,ZIP Code Area,53046
53057,Mount Calvary,WI,ZIP Code Area,53057
53144,Kenosha,WI,ZIP Code Area,53144
53015,Cleveland,WI,ZIP Code Area,53015
53049,Malone,WI,ZIP Code Area,53049
53037,Jackson,WI,ZIP Code Area,53037
53072,Pewaukee,WI,ZIP Code Area,53072
53138,Honey Creek,WI,Post Office or large volume customer,53105
53139,Kansasville,WI,ZIP Code Area,53139
53027,Hartford,WI,ZIP Code Area,53027
53024,Grafton,WI,ZIP Code Area,53024
53052,Menomonee Falls,WI,Post Office or large volume customer,53051
53093,Waldo,WI,ZIP Code Area,53093
53086,Slinger,WI,ZIP Code Area,53086
53126,Franksville,WI,ZIP Code Area,53126
53108,Caledonia,WI,ZIP Code Area,53108
53142,Kenosha,WI,ZIP Code Area,53142
53042,Kiel,WI,ZIP Code Area,53042
53033,Hubertus,WI,ZIP Code Area,53033
53075,Random Lake,WI,ZIP Code Area,53075
53089,Sussex,WI,ZIP Code Area,53089
53150,Muskego,WI,ZIP Code Area,53150
53170,Silver Lake,WI,ZIP Code Area,53170
53045,Brookfield,WI,ZIP Code Area,53045
53044,Kohler,WI,ZIP Code Area,53044
53029,Hartland,WI,ZIP Code Area,53029
53040,Kewaskum,WI,ZIP Code Area,53040
53090,West Bend,WI,ZIP Code Area,53090
53143,Kenosha,WI,ZIP Code Area,53143
53019,Eden,WI,ZIP Code Area,53019
53102,Benet Lake,WI,Post Office or large volume customer,53179
53062,New Holstein,WI,Post Office or large volume customer,53061
53076,Richfield,WI,ZIP Code Area,53076
53092,Mequon,WI,ZIP Code Area,53092
53109,Camp Lake,WI,Post Office or large volume customer,53179
53127,Genesee Depot,WI,Post Office or large volume customer,53189
53171,Somers,WI,Post Office or large volume customer,53144
53172,South Milwaukee,WI,ZIP Code Area,53172
53168,Salem,WI,ZIP Code Area,53168
53183,Wales,WI,ZIP Code Area,53183
53130,Hales Corners,WI,ZIP Code Area,53130
53141,Kenosha,WI,Post Office or large volume customer,53140
53179,Trevor,WI,ZIP Code Area,53179
53073,Plymouth,WI,ZIP Code Area,53073
53060,Newburg,WI,Post Office or large volume customer,53090
53110,Cudahy,WI,ZIP Code Area,53110
53181,Twin Lakes,WI,ZIP Code Area,53181
53082,Sheboygan,WI,Post Office or large volume customer,53081
53095,West Bend,WI,ZIP Code Area,53095
53132,Franklin,WI,ZIP Code Area,53132
53026,Greenbush,WI,Post Office or large volume customer,53023
53013,Cedar Grove,WI,ZIP Code Area,53013
53081,Sheboygan,WI,ZIP Code Area,53081
53085,Sheboygan Falls,WI,ZIP Code Area,53085
53083,Sheboygan,WI,ZIP Code Area,53083
73041,Gotebo,OK,ZIP Code Area,73041
73024,Corn,OK,ZIP Code Area,73024
73062,Mountain View,OK,ZIP Code Area,73062
73021,Colony,OK,ZIP Code Area,73021
73096,Weatherford,OK,ZIP Code Area,73096
73931,Balko,OK,ZIP Code Area,73931
73938,Forgan,OK,ZIP Code Area,73938
73932,Beaver,OK,ZIP Code Area,73932
73933,Boise City,OK,ZIP Code Area,73933
73859,Vici,OK,ZIP Code Area,73859
73939,Goodwell,OK,ZIP Code Area,73939
73901,Adams,OK,Post Office or large volume customer,73901
73860,Waynoka,OK,ZIP Code Area,73860
73937,Felt,OK,ZIP Code Area,73937
73624,Burns Flat,OK,Post Office or large volume customer,73624
73669,Thomas,OK,ZIP Code Area,73669
73542,Frederick,OK,ZIP Code Area,73542
73834,Buffalo,OK,ZIP Code Area,73834
73522,Altus,OK,Post Office or large volume customer,73521
73550,Hollis,OK,ZIP Code Area,73550
73655,Lone Wolf,OK,ZIP Code Area,73655
73802,Woodward,OK,Post Office or large volume customer,73801
73654,Leedey,OK,ZIP Code Area,73654
73660,Reydon,OK,ZIP Code Area,73660
73560,Olustee,OK,ZIP Code Area,73560
73555,Manitou,OK,Post Office or large volume customer,73555
73551,Hollister,OK,ZIP Code Area,73551
73628,Cheyenne,OK,ZIP Code Area,73628
73626,Canute,OK,ZIP Code Area,73626
73666,Sweetwater,OK,ZIP Code Area,73666
73553,Loveland,OK,ZIP Code Area,73553
73554,Mangum,OK,ZIP Code Area,73554
73566,Snyder,OK,ZIP Code Area,73566
73947,Keyes,OK,ZIP Code Area,73947
73570,Tipton,OK,ZIP Code Area,73570
73944,Hardesty,OK,ZIP Code Area,73944
73855,Rosston,OK,ZIP Code Area,73855
73857,Sharon,OK,ZIP Code Area,73857
73842,Freedom,OK,ZIP Code Area,73842
73556,Martha,OK,Post Office or large volume customer,73556
73648,Elk City,OK,Post Office or large volume customer,73644
73650,Hammon,OK,ZIP Code Area,73650
73673,Willow,OK,ZIP Code Area,73673
73530,Davidson,OK,ZIP Code Area,73530
73639,Custer City,OK,ZIP Code Area,73639
73622,Bessie,OK,ZIP Code Area,73622
73601,Clinton,OK,ZIP Code Area,73601
73625,Butler,OK,ZIP Code Area,73625
73632,Cordell,OK,ZIP Code Area,73632
73942,Guymon,OK,ZIP Code Area,73942
73521,Altus,OK,ZIP Code Area,73521
73539,Elmer,OK,ZIP Code Area,73539
73571,Vinson,OK,ZIP Code Area,73571
73661,Rocky,OK,ZIP Code Area,73661
73840,Fargo,OK,ZIP Code Area,73840
73835,Camargo,OK,ZIP Code Area,73835
73945,Hooker,OK,ZIP Code Area,73945
73547,Granite,OK,ZIP Code Area,73547
73546,Grandfield,OK,ZIP Code Area,73546
73662,Sayre,OK,ZIP Code Area,73662
73644,Elk City,OK,ZIP Code Area,73644
73717,Alva,OK,ZIP Code Area,73717
73838,Chester,OK,ZIP Code Area,73838
73552,Indiahoma,OK,ZIP Code Area,73552
73641,Dill City,OK,ZIP Code Area,73641
73664,Sentinel,OK,ZIP Code Area,73664
73801,Woodward,OK,ZIP Code Area,73801
73832,Arnett,OK,ZIP Code Area,73832
73620,Arapaho,OK,ZIP Code Area,73620
73627,Carter,OK,ZIP Code Area,73627
73841,Fort Supply,OK,ZIP Code Area,73841
73844,Gate,OK,ZIP Code Area,73844
73853,Mutual,OK,ZIP Code Area,73853
73843,Gage,OK,ZIP Code Area,73843
73564,Roosevelt,OK,ZIP Code Area,73564
73646,Fay,OK,ZIP Code Area,73646
73851,May,OK,ZIP Code Area,73851
73848,Laverne,OK,ZIP Code Area,73848
73951,Tyrone,OK,ZIP Code Area,73951
73523,Altus AFB,OK,ZIP Code Area,73521
73532,Duke,OK,ZIP Code Area,73532
73544,Gould,OK,ZIP Code Area,73544
73549,Headrick,OK,ZIP Code Area,73549
73537,Eldorado,OK,ZIP Code Area,73537
73667,Taloga,OK,ZIP Code Area,73667
73858,Shattuck,OK,ZIP Code Area,73858
73852,Mooreland,OK,ZIP Code Area,73852
73645,Erick,OK,ZIP Code Area,73645
73658,Oakwood,OK,ZIP Code Area,73658
73663,Seiling,OK,ZIP Code Area,73663
73659,Putnam,OK,ZIP Code Area,73659
73668,Texola,OK,ZIP Code Area,73645
73950,Turpin,OK,ZIP Code Area,73950
73946,Kenton,OK,ZIP Code Area,73946
73949,Texhoma,OK,ZIP Code Area,73949
73526,Blair,OK,ZIP Code Area,73526
73559,Mountain Park,OK,ZIP Code Area,73559
73638,Crawford,OK,ZIP Code Area,73638
73642,Durham,OK,ZIP Code Area,73642
73651,Hobart,OK,ZIP Code Area,73651
73647,Foss,OK,ZIP Code Area,73647
73082,Rush Springs,OK,ZIP Code Area,73082
73055,Marlow,OK,ZIP Code Area,73055
73520,Addington,OK,Post Office or large volume customer,73520
73491,Velma,OK,Post Office or large volume customer,73491
73442,Loco,OK,ZIP Code Area,73442
73501,Lawton,OK,ZIP Code Area,73501
73557,Medicine Park,OK,Post Office or large volume customer,73557
73548,Hastings,OK,ZIP Code Area,73548
73568,Temple,OK,ZIP Code Area,73568
73507,Lawton,OK,ZIP Code Area,73507
73534,Duncan,OK,Post Office or large volume customer,73533
73533,Duncan,OK,ZIP Code Area,73533
73531,Devol,OK,ZIP Code Area,73531
73541,Fletcher,OK,ZIP Code Area,73541
73506,Lawton,OK,Post Office or large volume customer,73505
73565,Ryan,OK,ZIP Code Area,73565
73561,Oscar,OK,Post Office or large volume customer,73569
73562,Randlett,OK,ZIP Code Area,73562
73543,Geronimo,OK,ZIP Code Area,73543
73529,Comanche,OK,ZIP Code Area,73529
73505,Lawton,OK,ZIP Code Area,73505
73538,Elgin,OK,ZIP Code Area,73538
73567,Sterling,OK,Post Office or large volume customer,73567
73503,Fort Sill,OK,ZIP Code Area,73503
73536,Duncan,OK,Post Office or large volume customer,73533
73540,Faxon,OK,ZIP Code Area,73540
73572,Walters,OK,ZIP Code Area,73572
73502,Lawton,OK,Post Office or large volume customer,73501
73527,Cache,OK,ZIP Code Area,73527
73528,Chattanooga,OK,ZIP Code Area,73528
73558,Meers,OK,Post Office or large volume customer,73501
73569,Terral,OK,ZIP Code Area,73569
73573,Waurika,OK,ZIP Code Area,73573
73036,El Reno,OK,ZIP Code Area,73036
73016,Cashion,OK,ZIP Code Area,73016
73018,Chickasha,OK,ZIP Code Area,73018
73031,Dibble,OK,Post Office or large volume customer,73010
73047,Hinton,OK,ZIP Code Area,73047
73059,Minco,OK,ZIP Code Area,73059
73009,Binger,OK,ZIP Code Area,73009
73033,Eakly,OK,Post Office or large volume customer,73033
73053,Lookeba,OK,ZIP Code Area,73053
73042,Gracemont,OK,ZIP Code Area,73042
73005,Anadarko,OK,ZIP Code Area,73005
73022,Concho,OK,Post Office or large volume customer,73036
73048,Hydro,OK,ZIP Code Area,73048
73004,Amber,OK,ZIP Code Area,73004
73014,Calumet,OK,ZIP Code Area,73014
73078,Piedmont,OK,ZIP Code Area,73078
73023,Chickasha,OK,Post Office or large volume customer,73018
73040,Geary,OK,ZIP Code Area,73040
73052,Lindsay,OK,ZIP Code Area,73052
73064,Mustang,OK,ZIP Code Area,73064
73006,Apache,OK,ZIP Code Area,73006
73008,Bethany,OK,ZIP Code Area,73008
73010,Blanchard,OK,ZIP Code Area,73010
73067,Ninnekah,OK,ZIP Code Area,73067
73043,Greenfield,OK,ZIP Code Area,73043
73065,Newcastle,OK,ZIP Code Area,73065
73001,Albert,OK,Post Office or large volume customer,73038
73029,Cyril,OK,ZIP Code Area,73029
73002,Alex,OK,ZIP Code Area,73002
73017,Cement,OK,ZIP Code Area,73017
73038,Fort Cobb,OK,ZIP Code Area,73038
73079,Pocasset,OK,ZIP Code Area,73079
73011,Bradley,OK,ZIP Code Area,73011
73015,Carnegie,OK,ZIP Code Area,73015
73172,Oklahoma City,OK,Post Office or large volume customer,73132
73092,Verden,OK,ZIP Code Area,73092
73162,Oklahoma City,OK,ZIP Code Area,73162
73123,Oklahoma City,OK,Post Office or large volume customer,73132
73127,Oklahoma City,OK,ZIP Code Area,73127
73132,Oklahoma City,OK,ZIP Code Area,73132
73173,Oklahoma City,OK,ZIP Code Area,73173
73169,Oklahoma City,OK,ZIP Code Area,73169
73128,Oklahoma City,OK,ZIP Code Area,73128
73179,Oklahoma City,OK,ZIP Code Area,73179
73085,Yukon,OK,Post Office or large volume customer,73099
73099,Yukon,OK,ZIP Code Area,73099
73122,Oklahoma City,OK,ZIP Code Area,73122
73142,Oklahoma City,OK,ZIP Code Area,73142
73097,Wheatland,OK,Post Office or large volume customer,73097
73089,Tuttle,OK,ZIP Code Area,73089
73090,Union City,OK,ZIP Code Area,73090
73772,Watonga,OK,ZIP Code Area,73772
73762,Okarche,OK,ZIP Code Area,73762
73750,Kingfisher,OK,ZIP Code Area,73750
73764,Omega,OK,ZIP Code Area,73764
73069,Norman,OK,ZIP Code Area,73069
73026,Norman,OK,ZIP Code Area,73026
73054,Luther,OK,ZIP Code Area,73054
73019,Norman,OK,ZIP Code Area,73019
73072,Norman,OK,ZIP Code Area,73072
73074,Paoli,OK,ZIP Code Area,73074
73057,Maysville,OK,ZIP Code Area,73057
73012,Edmond,OK,ZIP Code Area,73012
73084,Spencer,OK,ZIP Code Area,73084
73003,Edmond,OK,ZIP Code Area,73003
73025,Edmond,OK,ZIP Code Area,73025
73051,Lexington,OK,ZIP Code Area,73051
73013,Edmond,OK,ZIP Code Area,73013
73045,Harrah,OK,ZIP Code Area,73045
73007,Arcadia,OK,ZIP Code Area,73007
73068,Noble,OK,ZIP Code Area,73068
73066,Nicoma Park,OK,Post Office or large volume customer,73066
73070,Norman,OK,Post Office or large volume customer,73069
73020,Choctaw,OK,ZIP Code Area,73020
73044,Guthrie,OK,ZIP Code Area,73044
73058,Meridian,OK,ZIP Code Area,73058
73071,Norman,OK,ZIP Code Area,73071
73083,Edmond,OK,Post Office or large volume customer,73034
73034,Edmond,OK,ZIP Code Area,73034
73049,Jones,OK,ZIP Code Area,73049
73080,Purcell,OK,ZIP Code Area,73080
73147,Oklahoma City,OK,Post Office or large volume customer,73107
73146,Oklahoma City,OK,Post Office or large volume customer,73106
73157,Oklahoma City,OK,Post Office or large volume customer,73112
73104,Oklahoma City,OK,ZIP Code Area,73104
73124,Oklahoma City,OK,Post Office or large volume customer,73109
73152,Oklahoma City,OK,Post Office or large volume customer,73105
73111,Oklahoma City,OK,ZIP Code Area,73111
73112,Oklahoma City,OK,ZIP Code Area,73112
73148,Oklahoma City,OK,Post Office or large volume customer,73109
73107,Oklahoma City,OK,ZIP Code Area,73107
73106,Oklahoma City,OK,ZIP Code Area,73106
73119,Oklahoma City,OK,ZIP Code Area,73119
73140,Oklahoma City,OK,Post Office or large volume customer,73110
73167,Oklahoma City,OK,Post Office or large volume customer,73109
73114,Oklahoma City,OK,ZIP Code Area,73114
73131,Oklahoma City,OK,ZIP Code Area,73131
73109,Oklahoma City,OK,ZIP Code Area,73109
73101,Oklahoma City,OK,Post Office or large volume customer,73102
73125,Oklahoma City,OK,Post Office or large volume customer,73109
73116,Oklahoma City,OK,ZIP Code Area,73116
73155,Oklahoma City,OK,Post Office or large volume customer,73115
73143,Oklahoma City,OK,Post Office or large volume customer,73129
73159,Oklahoma City,OK,ZIP Code Area,73159
73151,Oklahoma City,OK,ZIP Code Area,73151
73110,Oklahoma City,OK,ZIP Code Area,73110
73135,Oklahoma City,OK,ZIP Code Area,73135
73137,Oklahoma City,OK,Post Office or large volume customer,73107
73153,Oklahoma City,OK,Post Office or large volume customer,73160
73149,Oklahoma City,OK,ZIP Code Area,73149
73163,Oklahoma City,OK,Post Office or large volume customer,73102
73164,Oklahoma City,OK,Post Office or large volume customer,73102
73165,Oklahoma City,OK,ZIP Code Area,73165
73196,Oklahoma City,OK,Post Office or large volume customer,73102
73178,Oklahoma City,OK,Post Office or large volume customer,73112
73184,Oklahoma City,OK,Post Office or large volume customer,73114
73185,Oklahoma City,OK,Post Office or large volume customer,73102
73189,Oklahoma City,OK,Post Office or large volume customer,73159
73129,Oklahoma City,OK,ZIP Code Area,73129
73144,Oklahoma City,OK,Post Office or large volume customer,73119
73160,Oklahoma City,OK,ZIP Code Area,73160
73095,Wayne,OK,ZIP Code Area,73095
73108,Oklahoma City,OK,ZIP Code Area,73108
73120,Oklahoma City,OK,ZIP Code Area,73120
73113,Oklahoma City,OK,Post Office or large volume customer,73114
73093,Washington,OK,ZIP Code Area,73093
73103,Oklahoma City,OK,ZIP Code Area,73103
73134,Oklahoma City,OK,ZIP Code Area,73134
73136,Oklahoma City,OK,Post Office or large volume customer,73111
73145,Oklahoma City,OK,ZIP Code Area,73145
73190,Oklahoma City,OK,Post Office or large volume customer,73104
73194,Oklahoma City,OK,Post Office or large volume customer,73105
73195,Oklahoma City,OK,Post Office or large volume customer,73159
73121,Oklahoma City,OK,ZIP Code Area,73121
73126,Oklahoma City,OK,Post Office or large volume customer,73109
73118,Oklahoma City,OK,ZIP Code Area,73118
73150,Oklahoma City,OK,ZIP Code Area,73150
73170,Oklahoma City,OK,ZIP Code Area,73170
73102,Oklahoma City,OK,ZIP Code Area,73102
73139,Oklahoma City,OK,ZIP Code Area,73139
73141,Oklahoma City,OK,ZIP Code Area,73141
73154,Oklahoma City,OK,Post Office or large volume customer,73118
73130,Oklahoma City,OK,ZIP Code Area,73130
73156,Oklahoma City,OK,Post Office or large volume customer,73120
